"comp_name","region","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url"
"Liga Portugal",NA,"Portugal",2019,"SL Benfica","22","Chiquinho","Attacking Midfield",1995-07-19,NA,"Portugal","SL Benfica","1.75","right","2019-07-01","Moreirense FC","2024-06-30",7e+06,"https://www.transfermarkt.com/chiquinho/profil/spieler/334557"
"Liga Portugal",NA,"Portugal",2019,"SL Benfica","-","David Tavares","Attacking Midfield",1999-03-19,NA,"Cape Verde","FC Famalicão","1.9","left",NA,NA,"2026-06-30",NA,"https://www.transfermarkt.com/david-tavares/profil/spieler/416089"
"Liga Portugal",NA,"Portugal",2019,"SL Benfica","-","Jota","Left Winger",1999-03-30,NA,"Portugal","Celtic FC","1.75","both","2019-07-01","SL Benfica B","2027-05-31",9e+06,"https://www.transfermarkt.com/jota/profil/spieler/329812"
"Liga Portugal",NA,"Portugal",2019,"SL Benfica","-","Franco Cervi","Left Winger",1994-05-26,NA,"Argentina","Celta de Vigo","1.66","left","2016-07-01","CA Rosario Central","2024-06-30",8e+06,"https://www.transfermarkt.com/franco-cervi/profil/spieler/341110"
"Liga Portugal",NA,"Portugal",2019,"SL Benfica","-","Andrija Zivkovic","Right Winger",1996-07-11,NA,"Serbia","PAOK Thessaloniki","1.69","left","2016-07-05","FK Partizan Belgrade","2024-06-30",4e+06,"https://www.transfermarkt.com/andrija-zivkovic/profil/spieler/206843"
"Liga Portugal",NA,"Portugal",2019,"SL Benfica","27","Rafa","Second Striker",1993-05-17,NA,"Portugal","SL Benfica","1.72","right","2016-08-31","SC Braga","2024-06-30",2.4e+07,"https://www.transfermarkt.com/rafa/profil/spieler/238055"
"Liga Portugal",NA,"Portugal",2019,"SL Benfica","-","Raúl de Tomás","Centre-Forward",1994-10-17,NA,"Spain","Rayo Vallecano","1.8","right","2019-07-03","Real Madrid","2027-06-30",1.6e+07,"https://www.transfermarkt.com/raul-de-tomas/profil/spieler/162038"
"Liga Portugal",NA,"Portugal",2019,"SL Benfica","-","Carlos Vinícius","Centre-Forward",1995-03-25,NA,"Brazil","Fulham FC","1.9","left","2019-07-20","SSC Napoli","2025-06-30",1.6e+07,"https://www.transfermarkt.com/carlos-vinicius/profil/spieler/525287"
"Liga Portugal",NA,"Portugal",2019,"SL Benfica","-","Haris Seferovic","Centre-Forward",1992-02-22,NA,"Switzerland","Celta de Vigo","1.89","left","2017-07-01","Eintracht Frankfurt","2023-06-30",1.2e+07,"https://www.transfermarkt.com/haris-seferovic/profil/spieler/109256"
"Liga Portugal",NA,"Portugal",2019,"SL Benfica","-","Dyego Sousa","Centre-Forward",1989-09-14,NA,"Portugal","UD Almería","1.89","right","2020-01-31","Shenzhen FC","2024-06-30",3200000,"https://www.transfermarkt.com/dyego-sousa/profil/spieler/157036"
"Liga Portugal",NA,"Portugal",2019,"SL Benfica","88","Gonçalo Ramos","Centre-Forward",2001-06-20,NA,"Portugal","SL Benfica","1.85","right","2020-10-01","SL Benfica B","2026-06-30",NA,"https://www.transfermarkt.com/goncalo-ramos/profil/spieler/550550"
