"comp_name","region","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Eliseu","Left-Back",1983-10-01,NA,"Portugal",NA,"1.76","left","2014-07-24","Málaga CF",NA,1e+06,"https://www.transfermarkt.com/eliseu/profil/spieler/14192"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Marcelo Hermes","Left-Back",1995-02-01,NA,"Brazil","Criciúma Esporte Clube","1.77","left","2017-01-04","Grêmio Foot-Ball Porto Alegrense","2023-12-31",NA,"https://www.transfermarkt.com/marcelo-hermes/profil/spieler/348769"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Nélson Semedo","Right-Back",1993-11-16,NA,"Portugal","Wolverhampton Wanderers","1.77","right","2015-07-01","SL Benfica B","2023-06-30",2e+07,"https://www.transfermarkt.com/nelson-semedo/profil/spieler/231572"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","André Almeida","Right-Back",1990-09-10,NA,"Portugal","Without Club","1.85","right","2011-07-01","CF Os Belenenses",NA,5e+06,"https://www.transfermarkt.com/andre-almeida/profil/spieler/83466"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Pedro Pereira","Right-Back",1998-01-22,NA,"Portugal","Alanyaspor","1.85","right","2017-01-30","UC Sampdoria","2023-06-30",2e+06,"https://www.transfermarkt.com/pedro-pereira/profil/spieler/314965"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Ljubomir Fejsa","Defensive Midfield",1988-08-14,NA,"Serbia","FK Partizan Belgrade","1.83","right","2013-08-24","Olympiacos Piraeus","2023-06-30",1.2e+07,"https://www.transfermarkt.com/ljubomir-fejsa/profil/spieler/46110"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Andreas Samaris","Defensive Midfield",1989-06-13,NA,"Greece","Rio Ave FC","1.89","right","2014-08-22","Olympiacos Piraeus","2023-06-30",8e+06,"https://www.transfermarkt.com/andreas-samaris/profil/spieler/140032"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Danilo Barbosa","Defensive Midfield",1996-02-28,NA,"Brazil","Botafogo de Futebol e Regatas","1.83","right","2016-07-28","SC Braga","2025-06-30",4500000,"https://www.transfermarkt.com/danilo-barbosa/profil/spieler/273438"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Filipe Augusto","Defensive Midfield",1993-08-12,NA,"Brazil","Cuiabá Esporte Clube (MT)","1.83","left","2017-01-31","Rio Ave FC","2023-12-31",2e+06,"https://www.transfermarkt.com/filipe-augusto/profil/spieler/212899"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Guillermo Celis","Defensive Midfield",1993-05-08,NA,"Colombia","Once Caldas","1.78","right","2016-07-02","Junior FC","2023-06-30",2e+06,"https://www.transfermarkt.com/guillermo-celis/profil/spieler/255944"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","André Horta","Central Midfield",1996-11-07,NA,"Portugal","SC Braga","1.75","right","2016-07-01","Vitória Setúbal FC","2027-06-30",2e+06,"https://www.transfermarkt.com/andre-horta/profil/spieler/329722"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Pizzi","Attacking Midfield",1989-10-06,NA,"Portugal","SC Braga","1.77","right","2013-07-26","Atlético de Madrid","2024-06-30",2e+07,"https://www.transfermarkt.com/pizzi/profil/spieler/64339"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Franco Cervi","Left Winger",1994-05-26,NA,"Argentina","Celta de Vigo","1.66","left","2016-07-01","CA Rosario Central","2024-06-30",8e+06,"https://www.transfermarkt.com/franco-cervi/profil/spieler/341110"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Eduardo Salvio","Right Winger",1990-07-13,NA,"Argentina","UNAM Pumas","1.73","right","2012-07-31","Atlético de Madrid","2024-06-30",1.8e+07,"https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Andrija Zivkovic","Right Winger",1996-07-11,NA,"Serbia","PAOK Thessaloniki","1.69","left","2016-07-05","FK Partizan Belgrade","2024-06-30",7e+06,"https://www.transfermarkt.com/andrija-zivkovic/profil/spieler/206843"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","André Carrillo","Right Winger",1991-06-14,NA,"Peru","Al-Hilal Saudi FC","1.8","right","2016-07-01","Sporting CP","2024-06-30",6e+06,"https://www.transfermarkt.com/andre-carrillo/profil/spieler/135057"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","15","Gonçalo Guedes","Second Striker",1996-11-29,NA,"Portugal","SL Benfica","1.79","right","2023-01-19","Wolverhampton Wanderers","2023-06-30",1.7e+07,"https://www.transfermarkt.com/goncalo-guedes/profil/spieler/225122"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","27","Rafa","Second Striker",1993-05-17,NA,"Portugal","SL Benfica","1.72","right","2016-08-31","SC Braga","2024-06-30",1.5e+07,"https://www.transfermarkt.com/rafa/profil/spieler/238055"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Jonas","Second Striker",1984-04-01,NA,"Brazil",NA,"1.82","right","2014-09-12","Without Club",NA,7e+06,"https://www.transfermarkt.com/jonas/profil/spieler/50143"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Konstantinos Mitroglou","Centre-Forward",1988-03-12,NA,"Greece","SpVgg Rheurdt-Schaephuysen","1.88","both","2016-07-01","Fulham FC",NA,1.2e+07,"https://www.transfermarkt.com/konstantinos-mitroglou/profil/spieler/34944"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Raúl Jiménez","Centre-Forward",1991-05-05,NA,"Mexico","Wolverhampton Wanderers","1.88","right","2015-08-13","Atlético de Madrid","2024-06-30",1.2e+07,"https://www.transfermarkt.com/raul-jimenez/profil/spieler/206040"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Luka Jović","Centre-Forward",1997-12-23,NA,"Serbia","ACF Fiorentina","1.82","both","2016-01-31","Apollon Limassol","2024-06-30",2e+06,"https://www.transfermarkt.com/luka-jovi%C4%87/profil/spieler/257462"
"Liga Portugal",NA,"Portugal",2016,"SL Benfica","-","Zé Gomes","Centre-Forward",1999-04-08,NA,"Portugal","FC Universitatea Cluj","1.81","right",NA,NA,"2023-06-30",1e+06,"https://www.transfermarkt.com/ze-gomes/profil/spieler/342148"
